id,repo_id,number,html_url,agent,created_at,closed_at,merged_at,feature_title_chars,feature_body_chars,feature_title_mentions_test,feature_body_mentions_test,feature_body_mentions_fix,feature_changed_files,feature_additions,feature_deletions,feature_initial_commit_count,feature_initial_review_comment_count_api,feature_initial_issue_comment_count_api,feature_churn,feature_repo_stars,repo_language,feature_task_type,feature_task_type_confidence,feature_initial_detail_changed_files,feature_initial_detail_additions,feature_initial_detail_deletions,feature_initial_detail_churn,feature_initial_detail_added_files,feature_initial_detail_modified_files,feature_initial_detail_removed_files,feature_initial_detail_test_files,outcome_commit_detail_changed_files,outcome_commit_detail_additions,outcome_commit_detail_deletions,outcome_commit_detail_churn,outcome_followup_detail_changed_files,outcome_followup_detail_additions,outcome_followup_detail_deletions,outcome_followup_detail_churn,outcome_followup_detail_test_files,outcome_review_count,outcome_request_changes_count,outcome_human_review_count,outcome_inline_review_comment_count,outcome_issue_comment_count,outcome_commit_count,outcome_followup_commit_count,outcome_commit_detail_rows,outcome_timeline_event_count,outcome_related_issue_count,outcome_merged,outcome_resolution_hours,outcome_downstream_workload_raw,outcome_downstream_workload_log
2946788753,442321089,1095,https://github.com/Cap-go/capgo/pull/1095,Devin,2025-03-25 14:44:12+00:00,2025-04-03 14:25:03+00:00,,39.0,765.0,0.0,1.0,1.0,1.0,86.0,0.0,0.0,0.0,0.0,86.0,145.0,TypeScript,fix,10.0,1.0,86.0,0.0,86.0,1.0,0.0,0.0,0.0,1.0,86.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,5.0,1.0,0.0,215.68083333333334,3.0,1.3862943611198906
2946866343,896203400,34,https://github.com/neondatabase-labs/mcp-server-neon/pull/34,Devin,2025-03-25 15:06:51+00:00,2025-03-25 15:07:42+00:00,2025-03-25 15:07:41+00:00,38.0,426.0,0.0,1.0,0.0,2.0,18.0,18.0,0.0,0.0,0.0,36.0,390.0,TypeScript,build,9.0,2.0,18.0,18.0,36.0,0.0,2.0,0.0,0.0,2.0,18.0,18.0,36.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,5.0,0.0,1.0,0.014166666666666666,2.0,1.0986122886681098
2947022841,896203400,35,https://github.com/neondatabase-labs/mcp-server-neon/pull/35,Devin,2025-03-25 15:53:40+00:00,2025-03-26 08:51:47+00:00,2025-03-26 08:51:47+00:00,44.0,788.0,0.0,0.0,1.0,1.0,31.0,7.0,0.0,0.0,0.0,38.0,390.0,TypeScript,fix,10.0,1.0,31.0,7.0,38.0,0.0,1.0,0.0,0.0,2.0,42.0,26.0,68.0,2.0,11.0,19.0,30.0,0.0,1.0,0.0,1.0,0.0,2.0,4.0,3.0,4.0,9.0,1.0,1.0,16.968611111111112,6.0,1.9459101490553132
2947041637,283046497,56389,https://github.com/airbytehq/airbyte/pull/56389,Devin,2025-03-25 16:00:30+00:00,2025-03-25 16:30:39+00:00,2025-03-25 16:30:39+00:00,68.0,914.0,0.0,0.0,0.0,18.0,2529.0,0.0,0.0,0.0,0.0,2529.0,19011.0,Python,feat,10.0,18.0,2529.0,0.0,2529.0,18.0,0.0,0.0,4.0,19.0,2529.0,10.0,2539.0,1.0,0.0,10.0,10.0,0.0,1.0,0.0,1.0,0.0,4.0,2.0,1.0,19.0,15.0,0.0,1.0,0.5025,6.0,1.9459101490553132
3049352711,923332984,18,https://github.com/ryokun6/ryos/pull/18,Devin,2025-05-08 15:23:16+00:00,2025-05-08 15:30:44+00:00,2025-05-08 15:30:44+00:00,66.0,789.0,0.0,0.0,0.0,2.0,21.0,13.0,0.0,0.0,0.0,34.0,558.0,TypeScript,refactor,9.0,2.0,21.0,13.0,34.0,0.0,2.0,0.0,0.0,2.0,21.0,13.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,7.0,0.0,1.0,0.12444444444444444,2.0,1.0986122886681098
3049395641,392768635,2017,https://github.com/faros-ai/airbyte-connectors/pull/2017,Devin,2025-05-08 15:39:50+00:00,2025-05-11 22:42:48+00:00,2025-05-11 22:42:47+00:00,71.0,234.0,0.0,0.0,0.0,2.0,15.0,10.0,0.0,0.0,0.0,25.0,121.0,TypeScript,feat,9.0,2.0,15.0,10.0,25.0,0.0,2.0,0.0,1.0,5.0,83.0,37.0,120.0,5.0,68.0,27.0,95.0,2.0,3.0,0.0,2.0,1.0,3.0,7.0,6.0,11.0,27.0,0.0,1.0,79.04944444444445,13.0,2.6390573296152584
3049445842,710601088,2790,https://github.com/crewAIInc/crewAI/pull/2790,Devin,2025-05-08 15:57:11+00:00,2025-05-14 12:43:54+00:00,,53.0,893.0,0.0,1.0,1.0,2.0,70.0,1.0,0.0,0.0,0.0,71.0,35096.0,Python,fix,10.0,2.0,70.0,1.0,71.0,1.0,1.0,0.0,1.0,2.0,104.0,7.0,111.0,2.0,34.0,6.0,40.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,5.0,6.0,0.0,0.0,140.7786111111111,4.0,1.6094379124341003
3049788957,350360184,21198,https://github.com/calcom/cal.com/pull/21198,Devin,2025-05-08 18:33:51+00:00,2025-05-08 18:39:13+00:00,,59.0,1665.0,0.0,0.0,0.0,5.0,101.0,9.0,0.0,0.0,0.0,110.0,37399.0,TypeScript,feat,10.0,5.0,101.0,9.0,110.0,2.0,3.0,0.0,0.0,5.0,101.0,9.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,5.0,15.0,0.0,0.0,0.08944444444444444,4.0,1.6094379124341003
3049856720,710601088,2792,https://github.com/crewAIInc/crewAI/pull/2792,Devin,2025-05-08 19:06:16+00:00,2025-05-17 15:50:02+00:00,,83.0,1272.0,0.0,1.0,1.0,5.0,966.0,1998.0,0.0,0.0,0.0,2964.0,35096.0,Python,fix,10.0,5.0,966.0,1998.0,2964.0,1.0,4.0,0.0,3.0,5.0,966.0,1998.0,2964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,5.0,5.0,1.0,0.0,212.72944444444445,3.0,1.3862943611198906
3049861965,955904085,280,https://github.com/antiwork/flexile/pull/280,Devin,2025-05-08 19:08:58+00:00,2025-05-08 19:16:15+00:00,2025-05-08 19:16:15+00:00,69.0,898.0,1.0,1.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,15.0,665.0,Ruby,chore,9.0,1.0,15.0,0.0,15.0,0.0,1.0,0.0,0.0,1.0,17.0,1.0,18.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,2.0,24.0,0.0,1.0,0.1213888888888889,8.0,2.1972245773362196
3049889451,705022737,387,https://github.com/tegnike/aituber-kit/pull/387,Devin,2025-05-08 19:21:38+00:00,2025-05-15 10:29:59+00:00,2025-05-15 10:29:59+00:00,56.0,1407.0,0.0,1.0,1.0,18.0,191.0,15.0,0.0,0.0,0.0,206.0,698.0,TypeScript,feat,10.0,18.0,191.0,15.0,206.0,0.0,18.0,0.0,0.0,163.0,20838.0,11113.0,31951.0,163.0,20647.0,11098.0,31745.0,12.0,1.0,0.0,0.0,0.0,7.0,6.0,5.0,203.0,25.0,0.0,1.0,159.13916666666665,13.0,2.6390573296152584
3049906427,577975610,1354,https://github.com/reflex-dev/reflex-web/pull/1354,Devin,2025-05-08 19:28:59+00:00,2025-05-08 20:41:25+00:00,,30.0,993.0,0.0,1.0,1.0,300.0,356.0,356.0,0.0,0.0,0.0,712.0,286.0,Python,fix,10.0,300.0,356.0,356.0,712.0,0.0,300.0,0.0,0.0,300.0,356.0,356.0,712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,300.0,2.0,0.0,0.0,1.2072222222222222,0.0,0.0
3049966058,111058386,4720,https://github.com/browserless/browserless/pull/4720,Devin,2025-05-08 20:00:26+00:00,2025-05-08 20:24:47+00:00,2025-05-08 20:24:47+00:00,49.0,935.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,10894.0,TypeScript,feat,9.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,5.0,0.0,1.0,0.4058333333333333,1.0,0.6931471805599453
3050105100,352436122,3450,https://github.com/neondatabase/website/pull/3450,Devin,2025-05-08 21:14:39+00:00,,,48.0,581.0,0.0,0.0,0.0,2.0,320.0,0.0,0.0,0.0,0.0,320.0,261.0,JavaScript,docs,9.0,2.0,320.0,0.0,320.0,1.0,1.0,0.0,0.0,5.0,516.0,66.0,582.0,5.0,196.0,66.0,262.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,12.0,18.0,20.0,0.0,0.0,,14.0,2.70805020110221
3050163979,771479895,766,https://github.com/lingodotdev/lingo.dev/pull/766,Devin,2025-05-08 21:49:42+00:00,2025-05-08 23:14:50+00:00,2025-05-08 23:14:50+00:00,47.0,1422.0,0.0,1.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,8.0,2784.0,TypeScript,fix,10.0,1.0,8.0,0.0,8.0,0.0,1.0,0.0,0.0,5.0,48.0,23.0,71.0,5.0,40.0,23.0,63.0,0.0,1.0,0.0,1.0,0.0,1.0,7.0,6.0,11.0,13.0,0.0,1.0,1.4188888888888889,8.0,2.1972245773362196
3050164164,955904085,284,https://github.com/antiwork/flexile/pull/284,Devin,2025-05-08 21:49:50+00:00,2025-05-09 00:10:23+00:00,2025-05-09 00:10:23+00:00,50.0,717.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,665.0,Ruby,style,8.0,2.0,2.0,2.0,4.0,0.0,2.0,0.0,0.0,5.0,197.0,58.0,255.0,5.0,195.0,56.0,251.0,3.0,2.0,0.0,2.0,2.0,5.0,12.0,11.0,17.0,30.0,0.0,1.0,2.3425,20.0,3.044522437723423
3050185194,283046497,59733,https://github.com/airbytehq/airbyte/pull/59733,Devin,2025-05-08 22:00:41+00:00,2025-05-08 22:12:33+00:00,,78.0,1026.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,17.0,19011.0,Python,docs,10.0,1.0,17.0,0.0,17.0,0.0,1.0,0.0,0.0,310.0,19001.0,20281.0,39282.0,309.0,18984.0,20281.0,39265.0,73.0,0.0,0.0,0.0,0.0,6.0,8.0,7.0,315.0,21.0,0.0,0.0,0.19777777777777777,13.0,2.6390573296152584
3050211305,771479895,767,https://github.com/lingodotdev/lingo.dev/pull/767,Devin,2025-05-08 22:21:43+00:00,2025-05-08 23:09:18+00:00,,68.0,989.0,0.0,1.0,1.0,3.0,113.0,22.0,0.0,0.0,0.0,135.0,2784.0,TypeScript,fix,10.0,3.0,113.0,22.0,135.0,0.0,3.0,0.0,1.0,4.0,118.0,22.0,140.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,4.0,4.0,0.0,0.0,0.7930555555555555,2.0,1.0986122886681098
3050214713,955904085,285,https://github.com/antiwork/flexile/pull/285,Devin,2025-05-08 22:24:54+00:00,2025-05-09 00:14:20+00:00,,64.0,598.0,0.0,0.0,0.0,300.0,12546.0,30.0,0.0,0.0,0.0,12576.0,665.0,Ruby,refactor,9.0,300.0,12546.0,30.0,12576.0,291.0,9.0,0.0,0.0,600.0,12546.0,33343.0,45889.0,300.0,0.0,33313.0,33313.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,600.0,7.0,0.0,0.0,1.823888888888889,4.0,1.6094379124341003
3050218206,955904085,286,https://github.com/antiwork/flexile/pull/286,Devin,2025-05-08 22:27:53+00:00,2025-05-13 21:01:08+00:00,,50.0,594.0,0.0,0.0,0.0,300.0,12546.0,30.0,0.0,0.0,0.0,12576.0,665.0,Ruby,refactor,9.0,300.0,12546.0,30.0,12576.0,291.0,9.0,0.0,0.0,965.0,25616.0,50210.0,75826.0,965.0,13070.0,50180.0,63250.0,3.0,0.0,0.0,0.0,0.0,5.0,13.0,12.0,1284.0,29.0,0.0,0.0,118.55416666666666,17.0,2.8903717578961645
3050250237,955904085,287,https://github.com/antiwork/flexile/pull/287,Devin,2025-05-08 22:48:14+00:00,2025-05-11 03:25:01+00:00,,16.0,233.0,0.0,0.0,0.0,1.0,0.0,2856.0,0.0,0.0,0.0,2856.0,665.0,Ruby,refactor,8.0,1.0,0.0,2856.0,2856.0,0.0,0.0,1.0,0.0,1.0,0.0,2856.0,2856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,6.0,0.0,0.0,52.613055555555555,3.0,1.3862943611198906
3050253115,955904085,288,https://github.com/antiwork/flexile/pull/288,Devin,2025-05-08 22:48:56+00:00,2025-05-11 21:40:05+00:00,2025-05-11 21:40:05+00:00,54.0,964.0,0.0,0.0,0.0,2.0,43.0,2.0,0.0,0.0,0.0,45.0,665.0,Ruby,feat,9.0,2.0,43.0,2.0,45.0,1.0,1.0,0.0,0.0,81.0,1381.0,7071.0,8452.0,81.0,1338.0,7069.0,8407.0,4.0,0.0,0.0,0.0,0.0,5.0,12.0,11.0,165.0,30.0,0.0,1.0,70.8525,16.0,2.833213344056216
3050346044,787076358,1533,https://github.com/mendableai/firecrawl/pull/1533,Devin,2025-05-08 23:24:02+00:00,2025-05-08 23:27:28+00:00,2025-05-08 23:27:28+00:00,69.0,753.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,0.0,0.0,8.0,43970.0,TypeScript,fix,9.0,1.0,7.0,1.0,8.0,0.0,1.0,0.0,0.0,1.0,7.0,7.0,14.0,1.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,5.0,0.0,1.0,0.05722222222222222,2.0,1.0986122886681098
3050368691,787076358,1534,https://github.com/mendableai/firecrawl/pull/1534,Devin,2025-05-08 23:33:54+00:00,2025-05-16 15:56:33+00:00,2025-05-16 15:56:33+00:00,76.0,917.0,0.0,1.0,1.0,1.0,14.0,9.0,0.0,0.0,0.0,23.0,43970.0,TypeScript,fix,10.0,1.0,14.0,9.0,23.0,0.0,1.0,0.0,0.0,15.0,237.0,211.0,448.0,15.0,223.0,202.0,425.0,2.0,1.0,0.0,1.0,1.0,2.0,4.0,3.0,28.0,15.0,1.0,1.0,184.3775,7.0,2.0794415416798357
3050423267,955904085,289,https://github.com/antiwork/flexile/pull/289,Devin,2025-05-09 00:20:19+00:00,2025-05-10 22:26:17+00:00,2025-05-10 22:26:17+00:00,25.0,615.0,0.0,0.0,0.0,24.0,3.0,870.0,0.0,0.0,0.0,873.0,665.0,Ruby,feat,8.0,24.0,3.0,870.0,873.0,0.0,5.0,19.0,0.0,57.0,202.0,3251.0,3453.0,37.0,199.0,2381.0,2580.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,9.0,70.0,29.0,0.0,1.0,46.099444444444444,12.0,2.5649493574615367
3050441892,941289933,402,https://github.com/antiwork/helper/pull/402,Devin,2025-05-09 00:39:49+00:00,2025-05-11 17:56:43+00:00,2025-05-11 17:56:43+00:00,46.0,622.0,0.0,0.0,1.0,53.0,283.0,243.0,0.0,0.0,0.0,526.0,537.0,TypeScript,feat,8.0,53.0,283.0,243.0,526.0,1.0,52.0,0.0,0.0,70.0,4593.0,504.0,5097.0,36.0,4310.0,261.0,4571.0,1.0,0.0,0.0,0.0,0.0,5.0,11.0,10.0,100.0,25.0,0.0,1.0,65.28166666666667,15.0,2.772588722239781
3050463039,350360184,21201,https://github.com/calcom/cal.com/pull/21201,Devin,2025-05-09 01:02:46+00:00,2025-05-09 16:08:21+00:00,2025-05-09 16:08:21+00:00,61.0,1035.0,0.0,1.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,21.0,37399.0,TypeScript,feat,10.0,1.0,21.0,0.0,21.0,0.0,1.0,0.0,0.0,4.0,182.0,92.0,274.0,4.0,161.0,92.0,253.0,1.0,10.0,0.0,10.0,8.0,4.0,11.0,10.0,11.0,30.0,0.0,1.0,15.093055555555555,32.0,3.4965075614664802
3050478250,720506531,357,https://github.com/espresso3389/pdfrx/pull/357,Devin,2025-05-09 01:14:35+00:00,2025-05-09 01:16:01+00:00,2025-05-09 01:16:01+00:00,49.0,420.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,190.0,Dart,fix,10.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,1.0,0.02388888888888889,1.0,0.6931471805599453
3050481406,720506531,358,https://github.com/espresso3389/pdfrx/pull/358,Devin,2025-05-09 01:18:00+00:00,2025-05-09 01:19:11+00:00,2025-05-09 01:19:11+00:00,26.0,488.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,190.0,Dart,fix,10.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,0.0,1.0,0.01972222222222222,1.0,0.6931471805599453
3050491453,575321313,1376,https://github.com/langbot-app/LangBot/pull/1376,Devin,2025-05-09 01:29:03+00:00,2025-05-09 01:40:09+00:00,2025-05-09 01:40:09+00:00,63.0,821.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,4.0,12782.0,Python,fix,10.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,10.0,0.0,10.0,1.0,6.0,0.0,6.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,9.0,0.0,1.0,0.185,4.0,1.6094379124341003
3050543965,710601088,2795,https://github.com/crewAIInc/crewAI/pull/2795,Devin,2025-05-09 02:18:30+00:00,2025-05-09 14:20:36+00:00,,43.0,1064.0,0.0,1.0,1.0,9.0,40.0,8.0,0.0,0.0,0.0,48.0,35096.0,Python,fix,10.0,9.0,40.0,8.0,48.0,2.0,7.0,0.0,3.0,9.0,82.0,15.0,97.0,3.0,42.0,7.0,49.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,14.0,7.0,0.0,0.0,12.035,5.0,1.791759469228055
3050557580,398753576,992,https://github.com/pdfme/pdfme/pull/992,Devin,2025-05-09 02:29:27+00:00,2025-05-09 02:40:20+00:00,2025-05-09 02:40:20+00:00,52.0,868.0,0.0,0.0,1.0,1.0,90.0,0.0,0.0,0.0,0.0,90.0,3389.0,TypeScript,build,9.0,1.0,90.0,0.0,90.0,0.0,1.0,0.0,0.0,1.0,90.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,6.0,0.0,1.0,0.18138888888888888,3.0,1.3862943611198906
3050620518,943684276,3,https://github.com/luohy15/y-gui/pull/3,Devin,2025-05-09 03:11:19+00:00,2025-05-14 08:33:12+00:00,,54.0,1145.0,0.0,0.0,0.0,3.0,155.0,5.0,0.0,0.0,0.0,160.0,148.0,TypeScript,feat,9.0,3.0,155.0,5.0,160.0,0.0,3.0,0.0,0.0,4.0,520.0,99.0,619.0,3.0,365.0,94.0,459.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,8.0,7.0,0.0,0.0,125.36472222222223,5.0,1.791759469228055
3050668847,767894250,94,https://github.com/noneback/go-taskflow/pull/94,Devin,2025-05-09 03:54:23+00:00,2025-05-09 13:04:42+00:00,2025-05-09 13:04:42+00:00,47.0,927.0,0.0,1.0,1.0,3.0,66.0,66.0,0.0,0.0,0.0,132.0,564.0,Go,feat,9.0,3.0,66.0,66.0,132.0,0.0,3.0,0.0,0.0,6.0,873.0,517.0,1390.0,5.0,807.0,451.0,1258.0,1.0,0.0,0.0,0.0,0.0,7.0,15.0,14.0,22.0,30.0,0.0,1.0,9.171944444444444,21.0,3.091042453358316
3165391685,710601088,3046,https://github.com/crewAIInc/crewAI/pull/3046,Devin,2025-06-21 20:20:54+00:00,2025-07-01 18:48:18+00:00,,52.0,4237.0,0.0,1.0,1.0,2.0,660.0,0.0,0.0,0.0,0.0,660.0,35096.0,Python,docs,10.0,2.0,660.0,0.0,660.0,2.0,0.0,0.0,1.0,2.0,960.0,111.0,1071.0,2.0,300.0,111.0,411.0,1.0,0.0,0.0,0.0,0.0,4.0,7.0,6.0,10.0,12.0,0.0,0.0,238.45666666666668,10.0,2.3978952727983707
3165394936,820087727,2260,https://github.com/onlook-dev/onlook/pull/2260,Devin,2025-06-21 20:26:58+00:00,2025-06-25 18:04:35+00:00,2025-06-25 18:04:35+00:00,47.0,8160.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,4.0,21192.0,TypeScript,fix,10.0,2.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,10.0,0.0,1.0,93.62694444444445,3.0,1.3862943611198906
3164956727,350360184,21950,https://github.com/calcom/cal.com/pull/21950,Devin,2025-06-21 09:47:29+00:00,2025-06-29 15:51:13+00:00,,79.0,2745.0,1.0,1.0,1.0,6.0,163.0,4.0,0.0,0.0,0.0,167.0,37399.0,TypeScript,feat,10.0,6.0,163.0,4.0,167.0,2.0,4.0,0.0,0.0,6.0,190.0,42.0,232.0,3.0,27.0,38.0,65.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,9.0,8.0,0.0,0.0,198.06222222222223,4.0,1.6094379124341003
3165093887,941289933,534,https://github.com/antiwork/helper/pull/534,Devin,2025-06-21 13:31:14+00:00,2025-06-21 13:35:40+00:00,,47.0,2689.0,0.0,1.0,0.0,2.0,50.0,0.0,0.0,0.0,0.0,50.0,537.0,TypeScript,feat,9.0,2.0,50.0,0.0,50.0,2.0,0.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,10.0,0.0,0.0,0.07388888888888889,5.0,1.791759469228055
3165094657,955904085,396,https://github.com/antiwork/flexile/pull/396,Devin,2025-06-21 13:32:30+00:00,2025-06-21 13:35:10+00:00,,47.0,2258.0,0.0,1.0,0.0,2.0,159.0,0.0,0.0,0.0,0.0,159.0,665.0,Ruby,feat,9.0,2.0,159.0,0.0,159.0,2.0,0.0,0.0,0.0,2.0,159.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,6.0,0.0,0.0,0.044444444444444446,3.0,1.3862943611198906
3165096465,28478929,1566,https://github.com/textlint/textlint/pull/1566,Devin,2025-06-21 13:35:29+00:00,2025-06-22 03:45:28+00:00,,53.0,1992.0,0.0,0.0,1.0,5.0,83.0,79.0,0.0,0.0,0.0,162.0,2988.0,TypeScript,feat,10.0,5.0,83.0,79.0,162.0,0.0,5.0,0.0,0.0,7.0,136.0,133.0,269.0,4.0,53.0,54.0,107.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,10.0,9.0,1.0,0.0,14.16638888888889,4.0,1.6094379124341003
3165098830,941289933,536,https://github.com/antiwork/helper/pull/536,Devin,2025-06-21 13:39:27+00:00,2025-06-21 13:41:38+00:00,,41.0,2668.0,0.0,1.0,0.0,40.0,438.0,1809.0,0.0,0.0,0.0,2247.0,537.0,TypeScript,refactor,9.0,40.0,438.0,1809.0,2247.0,8.0,3.0,28.0,7.0,40.0,438.0,1809.0,2247.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,40.0,8.0,0.0,0.0,0.03638888888888889,5.0,1.791759469228055
3165110240,955904085,397,https://github.com/antiwork/flexile/pull/397,Devin,2025-06-21 13:56:23+00:00,2025-06-21 15:45:44+00:00,,57.0,2574.0,0.0,1.0,0.0,1.0,59.0,0.0,0.0,0.0,0.0,59.0,665.0,Ruby,docs,9.0,1.0,59.0,0.0,59.0,1.0,0.0,0.0,0.0,1.0,65.0,1.0,66.0,1.0,6.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,8.0,0.0,0.0,1.8225,4.0,1.6094379124341003
3009733355,311811610,39,https://github.com/vladfi1/slippi-ai/pull/39,Devin,2025-04-22 03:10:24+00:00,2025-04-26 05:10:07+00:00,2025-04-26 05:10:07+00:00,53.0,493.0,0.0,0.0,0.0,3.0,661.0,0.0,0.0,0.0,0.0,661.0,105.0,Python,feat,8.0,3.0,661.0,0.0,661.0,2.0,1.0,0.0,0.0,16.0,775.0,133.0,908.0,14.0,114.0,133.0,247.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,17.0,8.0,0.0,1.0,97.99527777777777,3.0,1.3862943611198906
3009753036,839216423,1433,https://github.com/liam-hq/liam/pull/1433,Devin,2025-04-22 03:26:35+00:00,2025-04-22 07:23:43+00:00,2025-04-22 07:23:43+00:00,38.0,540.0,0.0,0.0,0.0,1.0,35.0,35.0,0.0,0.0,0.0,70.0,4194.0,TypeScript,feat,10.0,1.0,35.0,35.0,70.0,0.0,1.0,0.0,0.0,33.0,35.0,291.0,326.0,32.0,0.0,256.0,256.0,0.0,2.0,0.0,2.0,0.0,4.0,2.0,1.0,33.0,24.0,0.0,1.0,3.9522222222222223,7.0,2.0794415416798357
3009769484,959682770,144,https://github.com/antiwork/gumroad/pull/144,Devin,2025-04-22 03:40:46+00:00,2025-04-22 09:43:27+00:00,,45.0,286.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,6643.0,Ruby,docs,9.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,4.0,0.0,0.0,6.044722222222222,2.0,1.0986122886681098
3009773177,959682770,145,https://github.com/antiwork/gumroad/pull/145,Devin,2025-04-22 03:44:25+00:00,2025-04-22 09:46:28+00:00,2025-04-22 09:46:27+00:00,57.0,366.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,6643.0,Ruby,feat,9.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,7.0,0.0,1.0,6.034166666666667,3.0,1.3862943611198906
3009908382,959682770,147,https://github.com/antiwork/gumroad/pull/147,Devin,2025-04-22 05:21:24+00:00,2025-04-22 06:08:27+00:00,2025-04-22 06:08:27+00:00,66.0,671.0,0.0,0.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,8.0,6643.0,Ruby,docs,9.0,4.0,4.0,4.0,8.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,6.0,0.0,1.0,0.7841666666666667,2.0,1.0986122886681098
